UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> PROGRAM	ATTACKPAD	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> PROGRAM	ATTAXOR	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> PROGRAM	HOT BRASS	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> PROGRAM	JX SOUNDMIX	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> PROGRAM	MIRAGE	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> PROGRAM	NEUTRALPAD 1	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> PROGRAM	NEUTRALPAD 2	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> PROGRAM	PHASESTRINGS	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> PROGRAM	PHASMIRAGE	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> PROGRAM	RESONATOR	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> PROGRAM	SOUNDTRACK	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> PROGRAM	SOUNMIRAGE	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> PROGRAM	SYMPHONIA	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> PROGRAM	SYMPHOTRAX	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> PROGRAM	SYNTEXOR	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> PROGRAM	SYNTEXOR 2	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> PROGRAM	TRACKERPAD 1	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> PROGRAM	TRACKERPAD 2	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> PROGRAM	UHFSTRINGS	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> SAMPLE	BRASS JXE3	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> SAMPLE	MIRAGEJXA3	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> SAMPLE	NAPPJX8PA3	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> SAMPLE	NAPPJX8Q C2	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> SAMPLE	PHASJXA2	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> SAMPLE	PHASJXA3	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> SAMPLE	RESONATR	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> SAMPLE	STRGS A2	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> SAMPLE	STRGS A4	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> SAMPLE	SYNTEXOR	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> SAMPLE	TACPADC4	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> SAMPLE	TACPADC5	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> SAMPLE	TACPADC6	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> SAMPLE	TRACK1C5	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> SAMPLE	TRACK1C6	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> SAMPLE	TRACK2C5	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> SAMPLE	TRACK2C6	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> SAMPLE	TRACK3C5	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> SAMPLE	TRACK3C6	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> SAMPLE	TRACK4C5	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> SAMPLE	TRACK4C6	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> SAMPLE	UHFSTRGA	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> SAMPLE	UHFSTRGB	
UniversalSoundBank	Global Sounds	Partition A -> 01-JX  STORY -> SAMPLE	UHFSTRGC	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> PROGRAM	ARCOSTRINGS	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> PROGRAM	DEEPJUPITER	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> PROGRAM	FATSTRINGS	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> PROGRAM	FATSTRINGS#R	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> PROGRAM	JUPITERPAD	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> PROGRAM	JUPITERSYNTH	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> PROGRAM	POWER BASS	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> PROGRAM	POWERNAPPE	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> PROGRAM	POWERNAPPE#L	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> PROGRAM	POWERSYNTH	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> PROGRAM	SYNTIMBALE	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> SAMPLE	BIGNAPPA	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> SAMPLE	BIGNAPPB	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> SAMPLE	FINE  C4	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> SAMPLE	FINE  G5	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> SAMPLE	NAPPE C4	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> SAMPLE	NAPPE G5	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> SAMPLE	POWERBSA	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> SAMPLE	POWERBSB	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> SAMPLE	STRG1 C4	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> SAMPLE	STRG1 G5	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> SAMPLE	STRG2 C4	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> SAMPLE	STRG2 G5	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> SAMPLE	SYNTH C4	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> SAMPLE	SYNTH C5	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> SAMPLE	SYNTIMBA	
UniversalSoundBank	Global Sounds	Partition A -> 02-JP8 STORY -> SAMPLE	SYNTIMBB	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> PROGRAM	MATRIX PAD 1	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> PROGRAM	MATRIX PAD 2	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> PROGRAM	MATRIX POWER	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> PROGRAM	MTRX POWER 2	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> PROGRAM	MTRX POWER 3	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> PROGRAM	MTRX POWER 4	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> PROGRAM	OB BASS	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> PROGRAM	OB STANDARD	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> PROGRAM	OB SYNTH	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> SAMPLE	MRIX12C3	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> SAMPLE	MRIX12C4	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> SAMPLE	MRIX12C5	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> SAMPLE	MRIX12C6	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> SAMPLE	OBR 1	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> SAMPLE	OBR 2	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> SAMPLE	OBR 3	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> SAMPLE	OBR 4	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> SAMPLE	OBR 5	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> SAMPLE	OBRS 1	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> SAMPLE	OBRS 2	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> SAMPLE	OBRS 3	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> SAMPLE	OBRS 4	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> SAMPLE	OBRS 5	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> SAMPLE	POWER1C2	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> SAMPLE	POWER1C3	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> SAMPLE	POWER1C4	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> SAMPLE	POWER1C5	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> SAMPLE	POWER1C6	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> SAMPLE	POWER2C4	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> SAMPLE	POWER2C5	
UniversalSoundBank	Global Sounds	Partition A -> 03-OBH.STORY -> SAMPLE	XBASS	
UniversalSoundBank	Global Sounds	Partition A -> 04-MKS STORY -> PROGRAM	ANALOG PAD	
UniversalSoundBank	Global Sounds	Partition A -> 04-MKS STORY -> PROGRAM	BIG PAD	
UniversalSoundBank	Global Sounds	Partition A -> 04-MKS STORY -> PROGRAM	CHORUS PAD	
UniversalSoundBank	Global Sounds	Partition A -> 04-MKS STORY -> PROGRAM	FIFTH MKS70	
