Plogue	chipsounds	Program -> 01. Pure Chip -> 2A0X -> RP2A03 (NTSC)	Pulse	
Plogue	chipsounds	Program -> 01. Pure Chip -> 2A0X -> RP2A03 (NTSC)	Triangle	
Plogue	chipsounds	Program -> 01. Pure Chip -> 2A0X -> RP2A03 (NTSC)	Short Noise	
Plogue	chipsounds	Program -> 01. Pure Chip -> 2A0X -> RP2A03 (NTSC)	Long Noise	
Plogue	chipsounds	Program -> 01. Pure Chip -> 2A0X -> RP2A03 (NTSC)	DMC	
Plogue	chipsounds	Program -> 01. Pure Chip -> 2A0X -> RP2A07 (PAL)	Pulse	
Plogue	chipsounds	Program -> 01. Pure Chip -> 2A0X -> RP2A07 (PAL)	Triangle	
Plogue	chipsounds	Program -> 01. Pure Chip -> 2A0X -> RP2A07 (PAL)	Short Noise	
Plogue	chipsounds	Program -> 01. Pure Chip -> 2A0X -> RP2A07 (PAL)	Long Noise	
Plogue	chipsounds	Program -> 01. Pure Chip -> 2A0X -> RP2A07 (PAL)	DMC	
Plogue	chipsounds	Program -> 01. Pure Chip -> 2A0X -> RP2A0X (unlimited)	Pulse	
Plogue	chipsounds	Program -> 01. Pure Chip -> 2A0X -> RP2A0X (unlimited)	Triangle	
Plogue	chipsounds	Program -> 01. Pure Chip -> 2A0X -> RP2A0X (unlimited)	Short Noise	
Plogue	chipsounds	Program -> 01. Pure Chip -> 2A0X -> RP2A0X (unlimited)	Long Noise	
Plogue	chipsounds	Program -> 01. Pure Chip -> 2A0X -> RP2A0X (unlimited)	DMC	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (1 MHz)	Square	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (1 MHz)	Long Noise	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (1 MHz)	Long Noise (deprecated)	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (1 MHz)	Hard Wave 1	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (1 MHz)	Hard Wave 2	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (1 MHz)	Hard Wave 3	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (1 MHz)	Sync Buzzer	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (1.5 MHz)	Square	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (1.5 MHz)	Long Noise	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (1.5 MHz)	Long Noise (deprecated)	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (1.5 MHz)	Hard Wave 1	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (1.5 MHz)	Hard Wave 2	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (1.5 MHz)	Hard Wave 3	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (1.5 MHz)	Sync Buzzer	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (1.79 MHz)	Square	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (1.79 MHz)	Long Noise	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (1.79 MHz)	Long Noise (deprecated)	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (1.79 MHz)	Hard Wave 1	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (1.79 MHz)	Hard Wave 2	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (1.79 MHz)	Hard Wave 3	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (1.79 MHz)	Sync Buzzer	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (2 MHz)	Square	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (2 MHz)	Long Noise	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (2 MHz)	Long Noise (deprecated)	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (2 MHz)	Hard Wave 1	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (2 MHz)	Hard Wave 2	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (2 MHz)	Hard Wave 3	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (2 MHz)	Sync Buzzer	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (894.886 kHz)	Square	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (894.886 kHz)	Long Noise	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (894.886 kHz)	Long Noise (deprecated)	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (894.886 kHz)	Hard Wave 1	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (894.886 kHz)	Hard Wave 2	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (894.886 kHz)	Hard Wave 3	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (894.886 kHz)	Sync Buzzer	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (unlimited)	Square	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (unlimited)	Long Noise	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (unlimited)	Long Noise (deprecated)	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (unlimited)	Hard Wave 1	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (unlimited)	Hard Wave 2	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (unlimited)	Hard Wave 3	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> AY-3-8910 (unlimited)	Sync Buzzer	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> YM2149F (2 MHz)	Square	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> YM2149F (2 MHz)	Long Noise	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> YM2149F (2 MHz)	Long Noise (deprecated)	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> YM2149F (2 MHz)	Hard Wave 1	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> YM2149F (2 MHz)	Hard Wave 2	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> YM2149F (2 MHz)	Hard Wave 3	
Plogue	chipsounds	Program -> 01. Pure Chip -> AY -> YM2149F (2 MHz)	Sync Buzzer	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1771C -> D1771C (NTSC)	D1771C_T0	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1771C -> D1771C (NTSC)	D1771C_T1	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1771C -> D1771C (NTSC)	D1771C_T2	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1771C -> D1771C (NTSC)	D1771C_T3	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1771C -> D1771C (NTSC)	D1771C_T4	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1771C -> D1771C (NTSC)	D1771C_T5	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1771C -> D1771C (NTSC)	D1771C_T6	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1771C -> D1771C (NTSC)	D1771C_T7	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1771C -> D1771C (NTSC)	D1771C_N0	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1771C -> D1771C (NTSC)	D1771C_N4	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1771C -> D1771C (NTSC)	D1771C_N5	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1771C -> D1771C (NTSC)	D1771C_N7	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1771C -> D1771C (Unlimited)	D1771C_T0	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1771C -> D1771C (Unlimited)	D1771C_T1	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1771C -> D1771C (Unlimited)	D1771C_T2	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1771C -> D1771C (Unlimited)	D1771C_T3	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1771C -> D1771C (Unlimited)	D1771C_T4	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1771C -> D1771C (Unlimited)	D1771C_T5	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1771C -> D1771C (Unlimited)	D1771C_T6	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1771C -> D1771C (Unlimited)	D1771C_T7	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1771C -> D1771C (Unlimited)	D1771C_N0	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1771C -> D1771C (Unlimited)	D1771C_N4	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1771C -> D1771C (Unlimited)	D1771C_N5	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1771C -> D1771C (Unlimited)	D1771C_N7	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1867G -> VL-1	Piano	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1867G -> VL-1	Fantasy	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1867G -> VL-1	Violin	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1867G -> VL-1	Flute	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1867G -> VL-1	Guitar 1	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1867G -> VL-1	Guitar 2	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1867G -> VL-1	English Horn	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1867G -> VL-1	Drum Snare	
Plogue	chipsounds	Program -> 01. Pure Chip -> D1867G -> VL-1	Drum Noise	
Plogue	chipsounds	Program -> 01. Pure Chip -> D65010G	D65010G031	
Plogue	chipsounds	Program -> 01. Pure Chip -> DMG -> DMG (unlimited)	Pulse	
Plogue	chipsounds	Program -> 01. Pure Chip -> DMG -> DMG (unlimited)	Wave	
Plogue	chipsounds	Program -> 01. Pure Chip -> DMG -> DMG (unlimited)	Short Noise	
Plogue	chipsounds	Program -> 01. Pure Chip -> DMG -> DMG (unlimited)	Long Noise	
Plogue	chipsounds	Program -> 01. Pure Chip -> DMG -> DMG-CPU	Pulse	
Plogue	chipsounds	Program -> 01. Pure Chip -> DMG -> DMG-CPU	Wave	
Plogue	chipsounds	Program -> 01. Pure Chip -> DMG -> DMG-CPU	Short Noise	
Plogue	chipsounds	Program -> 01. Pure Chip -> DMG -> DMG-CPU	Long Noise	
Plogue	chipsounds	Program -> 01. Pure Chip -> DMG -> SGB	Pulse	
Plogue	chipsounds	Program -> 01. Pure Chip -> DMG -> SGB	Wave	
Plogue	chipsounds	Program -> 01. Pure Chip -> DMG -> SGB	Short Noise	
Plogue	chipsounds	Program -> 01. Pure Chip -> DMG -> SGB	Long Noise	
Plogue	chipsounds	Program -> 01. Pure Chip -> M5232 -> M5232 (unlimited)	Square	
Plogue	chipsounds	Program -> 01. Pure Chip -> M5232 -> M5232 (unlimited)	Long Noise	
Plogue	chipsounds	Program -> 01. Pure Chip -> P824X -> P8244 (NTSC)	Tone	
Plogue	chipsounds	Program -> 01. Pure Chip -> P824X -> P8244 (NTSC)	Noise	
Plogue	chipsounds	Program -> 01. Pure Chip -> P824X -> P8245 (PAL)	Tone	
Plogue	chipsounds	Program -> 01. Pure Chip -> P824X -> P8245 (PAL)	Noise	
